(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "wing")
0.0164817	0.893101
0.0170357	0.884331
0.0175915	0.875591
0.018149	0.866889
0.0187081	0.858241
0.0192686	0.849663
0.0198308	0.841164
0.0203941	0.832756
0.0209588	0.824438
0.0215249	0.816205
0.022092	0.808065
0.02266	0.800009
0.0232294	0.792037
0.0237998	0.784172
0.024371	0.776425
0.0249431	0.768799
0.0255164	0.761292
0.0260904	0.753915
0.0266652	0.746682
0.027241	0.739597
0.0278175	0.732665
0.0283947	0.725882
0.0289726	0.719242
0.0295513	0.712739
0.0301306	0.706367
0.0307104	0.700116
0.0312908	0.693974
0.0318719	0.687929
0.0324533	0.681972
0.0330353	0.676099
0.0336177	0.670306
0.0342007	0.664595
0.0347841	0.658965
0.0353679	0.653417
0.0359521	0.647951
0.0365367	0.642565
0.0371219	0.637257
0.0377077	0.632022
0.0382935	0.626867
0.0388796	0.62179
0.0394661	0.616791
0.0400533	0.611867
0.0406412	0.607016
0.0412289	0.602248
0.0418167	0.597557
0.0424048	0.592941
0.0429933	0.588397
0.0435829	0.58392
0.0441722	0.579517
0.0447614	0.575187
0.045351	0.570928
0.0459407	0.566738
0.0465311	0.562616
0.0471216	0.558563
0.0477122	0.554582
0.048303	0.550669
0.048894	0.546826
0.0494852	0.543051
0.0500767	0.539345
0.0506684	0.535708
0.0512603	0.532139
0.0518523	0.528635
0.0524446	0.525195
0.053037	0.521815
0.0536296	0.518493
0.0542227	0.515224
0.0548157	0.512008
0.0554088	0.508839
0.056002	0.505715
0.0565954	0.50263
0.0571889	0.49958
0.0577826	0.496563
0.0583767	0.493574
0.0589709	0.490614
0.059565	0.487685
0.0601591	0.484784
0.0607534	0.481912
0.0613478	0.47907
0.0619424	0.476257
0.0625371	0.473474
0.0631321	0.470719
0.063727	0.467995
0.0643219	0.465301
0.064917	0.462636
0.0655122	0.46
0.0661075	0.457393
0.0667028	0.454816
0.0672983	0.452268
0.067894	0.44975
0.0684898	0.447264
0.0690855	0.444808
0.0696814	0.442385
0.0702773	0.439995
0.0708733	0.437638
0.0714695	0.435314
0.0720657	0.433026
0.072662	0.430774
0.0732585	0.428557
0.0738553	0.426376
0.0744519	0.424232
0.0750485	0.422122
0.0756452	0.420046
0.0762419	0.418001
0.0768388	0.415987
0.0774357	0.414001
0.0780326	0.412042
0.0786297	0.410109
0.0792268	0.408198
0.0798241	0.40631
0.0804213	0.404441
0.0810186	0.402591
0.0816159	0.400757
0.0822132	0.398938
0.0828107	0.397135
0.0834081	0.395345
0.0840057	0.393571
0.0846032	0.391812
0.0852009	0.390067
0.0857985	0.388339
0.0863967	0.386624
0.086995	0.384925
0.0875931	0.383243
0.088191	0.381576
0.0887889	0.379926
0.0893868	0.378291
0.0899848	0.376671
0.0905828	0.375067
0.0911809	0.373478
0.091779	0.371905
0.0923772	0.370348
0.0929753	0.368807
0.0935736	0.367282
0.0941727	0.365772
0.0947724	0.364278
0.0953721	0.3628
0.0959712	0.361342
0.0965697	0.359903
0.0971681	0.358483
0.0977666	0.357081
0.0983651	0.355698
0.0989636	0.354335
0.0995622	0.352991
0.100161	0.351666
0.100759	0.350358
0.101358	0.349068
0.101957	0.347792
0.102556	0.346531
0.103155	0.345282
0.103755	0.344042
0.104355	0.342813
0.104954	0.341593
0.105553	0.34038
0.106151	0.339171
0.10675	0.337965
0.107349	0.33676
0.107948	0.335554
0.108547	0.334345
0.109146	0.333132
0.109745	0.331914
0.110344	0.330692
0.110943	0.329468
0.111542	0.328244
0.112141	0.327021
0.11274	0.325803
0.11334	0.324591
0.113939	0.323388
0.114538	0.322197
0.115137	0.321019
0.115736	0.319857
0.116336	0.318713
0.116935	0.31759
0.117534	0.316489
0.118133	0.315413
0.118733	0.314365
0.119332	0.313344
0.119931	0.312349
0.120531	0.311379
0.12113	0.310433
0.121729	0.309508
0.122329	0.308602
0.122928	0.307714
0.123528	0.30684
0.124127	0.305979
0.124727	0.305129
0.125326	0.304287
0.125926	0.30345
0.126525	0.302617
0.127126	0.301785
0.127726	0.300951
0.128326	0.300114
0.128926	0.299272
0.129526	0.298423
0.130126	0.297568
0.130726	0.296707
0.131325	0.295841
0.131925	0.294973
0.132524	0.294103
0.133124	0.293234
0.133724	0.292367
0.134323	0.291505
0.134923	0.290649
0.135523	0.289801
0.136122	0.288962
0.136722	0.288135
0.137322	0.287321
0.137921	0.286522
0.138521	0.285739
0.139121	0.284975
0.139721	0.284229
0.14032	0.283502
0.14092	0.282793
0.14152	0.2821
0.14212	0.281422
0.142719	0.280758
0.143319	0.280105
0.143919	0.279461
0.144519	0.278826
0.145119	0.278197
0.145719	0.277572
0.146319	0.27695
0.146918	0.276329
0.147518	0.275706
0.148118	0.275082
0.148718	0.274452
0.149318	0.273814
0.149918	0.273167
0.150517	0.272508
0.151117	0.271837
0.151717	0.271154
0.152317	0.270462
0.152917	0.269762
0.153517	0.269055
0.154117	0.268344
0.154717	0.267631
0.155317	0.266917
0.155916	0.266206
0.156516	0.265497
0.157116	0.264794
0.157716	0.264098
0.158316	0.263412
0.158916	0.262737
0.159516	0.262075
0.160116	0.261428
0.160716	0.260798
0.161316	0.260186
0.161916	0.259593
0.162516	0.259019
0.163116	0.258463
0.163716	0.257924
0.164316	0.2574
0.164916	0.256891
0.165516	0.256393
0.166116	0.255907
0.166716	0.255429
0.167315	0.25496
0.167915	0.254496
0.168515	0.254037
0.169115	0.253581
0.169715	0.253127
0.170315	0.252672
0.170915	0.252216
0.171515	0.251757
0.172115	0.251293
0.172715	0.250822
0.173315	0.250343
0.173916	0.249855
0.174516	0.249359
0.175116	0.248856
0.175716	0.248347
0.176316	0.247834
0.176916	0.247317
0.177516	0.246798
0.178116	0.246279
0.178716	0.24576
0.179316	0.245244
0.179916	0.24473
0.180516	0.244222
0.181116	0.243719
0.181716	0.243223
0.182316	0.242735
0.182917	0.242257
0.183517	0.241789
0.184117	0.241333
0.184718	0.240891
0.185318	0.240462
0.185919	0.240046
0.18652	0.239643
0.18712	0.239251
0.187721	0.23887
